file,category_count,match_lines,categories,samples
app/(site)/tracking/page.tsx,6,14,Tailwind arbitrary [...](1); padding/margin *(6); gap/space-*(3); w-/h-*(1); max/min w/h(1); rounded-*(2),"L24:<div className=""grid grid-cols-1 gap-8 lg:grid-cols-[1.05fr_0.95fr]""> | L32:<div className=""scheme-panel scheme-border rounded-2xl border p-6 md:p-8""> | L34:<ul className=""mt-5 space-y-4""> | L24:<div className=""grid grid-cols-1 gap-8 lg:grid-cols-[1.05fr_0.95fr]"">"
features/planner/admin/AdminFormFields.tsx,9,14,rem/em literal(1); text-* size(4); padding/margin *(1); gap/space-*(2); w-/h-*(2); max/min w/h(1); rounded-*(1); font-weight(1); tracking/leading(1),"L56:className={className ? `${inputClass} min-h-[5.5rem] font-mono text-xs ${className}` : `${inputClass} min-h-[5.5rem] fon | L8:<legend className=""px-1 text-xs font-semibold uppercase tracking-wide text-soft"">{title}</legend> | L29:{hint ? <span className=""text-xs text-soft"">{hint}</span> : null} | L8:<legend className=""px-1 text-xs font-semibold uppercase tracking-wide text-soft"">{title}</legend>"
features/shared/auth/components/AuthControls.tsx,6,14,transition*(2); padding/margin *(3); gap/space-*(1); Tailwind palette color(2); font-weight(1); style object key(5),"L23:""inline-flex items-center justify-center gap-1.5 rounded font-medium transition-colors whitespace-nowrap focus-visible:o | L41:""block w-full rounded border bg-[color:var(--color-paper-raised)] text-heading placeholder:text-subtle transition-colors | L36:sm: ""px-2.5 py-1 text-ui-11"", | L37:md: ""px-3 py-1.5 text-ui-13"","
tech-stack-generator/src/components/SearchResults.tsx,8,14,z-index numeric(1); transition*(1); text-* size(2); padding/margin *(4); gap/space-*(2); rounded-*(2); shadow*(1); font-weight(1),"L16:<div className=""absolute left-3 right-3 top-full mt-1 bg-docs-surface-raised border border-docs-border-hover rounded-xl  | L25:className=""w-full flex items-start gap-3 px-3 py-2.5 rounded-lg hover:bg-docs-surface-strong transition-colors text-left | L29:<div className=""text-sm text-docs-text font-medium"">{result.title}</div> | L30:<div className=""text-xs text-docs-text-subtle"">{result.section}</div>"
app/(site)/imprint/page.tsx,4,13,Tailwind arbitrary [...](1); padding/margin *(6); gap/space-*(4); rounded-*(2),"L28:<div className=""grid gap-6 lg:grid-cols-[0.9fr_1.1fr]""> | L29:<aside className=""scheme-panel-dark scheme-border rounded-2xl border p-7 md:p-9""> | L31:<h2 className=""home-heading mt-3 text-inverse"">{t(""imprint.overviewTitle"")}</h2> | L28:<div className=""grid gap-6 lg:grid-cols-[0.9fr_1.1fr]"">"
components/contact/ContactPageView.tsx,5,13,transition*(1); padding/margin *(6); gap/space-*(3); rounded-*(2); font-weight(1),"L53:<Link href=""/downloads"" className=""font-semibold text-primary transition-colors hover:text-primary-hover""> | L49:<h2 className=""home-heading mt-3"">{t(""introTitle"")}</h2> | L50:<p className=""page-copy text-body mt-3"">{t(""introDescription"")}</p> | L60:<div className=""grid gap-4 sm:grid-cols-2"">"
components/home/ClientQuote.tsx,8,13,Tailwind arbitrary [...](1); rem/em literal(1); text-* size(1); padding/margin *(5); gap/space-*(1); w-/h-*(2); max/min w/h(1); font-weight(1),"L12:<div className=""w-8 h-[0.0625rem] bg-muted"" /> | L12:<div className=""w-8 h-[0.0625rem] bg-muted"" /> | L14:<p className=""text-sm font-medium text-strong"">Procurement Head</p> | L3:<section className=""w-full bg-panel border-t border-soft py-20 md:py-28"">"
components/ui/Modal.tsx,9,13,Tailwind arbitrary [...](1); vh/vw(1); animate-*(1); transition*(1); padding/margin *(3); w-/h-*(2); max/min w/h(1); rounded-*(2); shadow*(1),"L63:<header className=""flex items-center justify-between border-b border-[var(--border-default)] px-6 py-4""> | L57:""max-h-[85vh] w-full max-w-lg overflow-hidden"", | L55:""open:animate-in open:fade-in-0 open:zoom-in-95"", | L69:className=""flex h-8 w-8 items-center justify-center rounded-full transition-colors bg-hover-soft focus-ring-theme"""
features/planner/_archive/fabric/editor/ExportModal.tsx,10,13,rem/em literal(1); animate-*(1); transition*(1); text-* size(2); padding/margin *(2); gap/space-*(2); w-/h-*(1); max/min w/h(1); rounded-*(1); Tailwind palette color(1),"L37:const PANEL_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg-gr | L308:{downloadState === ""loading"" && <Loader2 size={14} className=""animate-spin"" aria-hidden />} | L37:const PANEL_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg-gr | L306:className=""btn-primary gap-2 px-4 py-2.5 text-sm disabled:opacity-70"""
features/planner/shared/components/Catalog.tsx,7,13,transition*(2); text-* size(3); padding/margin *(3); gap/space-*(2); rounded-*(1); shadow*(1); font-weight(1),"L17:className=""group cursor-pointer rounded-lg border border-soft transition-all hover:border-accent hover:shadow-md"" | L26:className=""object-cover transition-transform group-hover:scale-105"" | L36:<h3 className=""line-clamp-1 text-sm font-medium text-heading""> | L40:<p className=""text-xs text-muted"">{item.category}</p>"
tech-stack-generator/src/components/TableOfContents.tsx,10,13,inline style={{ }}(1); rem/em literal(1); % literal(1); transition*(1); text-* size(2); padding/margin *(2); gap/space-*(1); w-/h-*(1); font-weight(2); tracking/leading(1),L58:<li key={heading.id} style={{ paddingLeft: `${(heading.level - 2) * 12}px` }}> | L65:className={`block pl-4 py-1 text-sm transition-all border-l-2 -ml-[0.0625rem] ${ | L40:{ rootMargin: '-20% 0 -80% 0' } | L65:className={`block pl-4 py-1 text-sm transition-all border-l-2 -ml-[0.0625rem] ${
tests/unit/features/planner/open3d/workspaceShell.test.tsx,2,13,hex color(3); style object key(10),"L97:color: ""#333"", | L141:document.documentElement.style.setProperty(""--text-body"", ""#1a1a1a""); | L49:if (src.includes(""backgroundColor"") || src.includes(""color:"")) violations.push(`${f}: raw hex visual`); | L96:height: 2400,"
app/(site)/products/[category]/CategoryPageView.tsx,8,12,Tailwind arbitrary [...](2); Npx literal(1); animate-*(1); text-* size(1); padding/margin *(4); gap/space-*(1); rounded-*(1); font-weight(1),"L24:<div className=""grid grid-cols-1 gap-4 min-[520px]:grid-cols-2 min-[520px]:gap-4 sm:gap-5 xl:grid-cols-3 2xl:grid-cols-4 | L28:className=""aspect-[4/3] animate-pulse rounded-lg bg-muted sm:aspect-[4/5]"" | L24:<div className=""grid grid-cols-1 gap-4 min-[520px]:grid-cols-2 min-[520px]:gap-4 sm:gap-5 xl:grid-cols-3 2xl:grid-cols-4 | L28:className=""aspect-[4/3] animate-pulse rounded-lg bg-muted sm:aspect-[4/5]"""
components/site/Footer.tsx,4,12,transition*(1); padding/margin *(6); gap/space-*(4); w-/h-*(1),"L35:""rounded transition-colors focus-visible:outline-none focus-visible:ring-2 focus-visible:ring-primary""; | L42:<div className=""shell-container py-12 md:py-14""> | L65:<div className=""site-footer__social-row flex items-center gap-2.5 pt-1""> | L44:<div className=""site-footer__brand-col flex flex-col gap-4"">"
components/ThreeViewer.tsx,8,12,Tailwind arbitrary [...](1); rem/em literal(1); text-* size(2); padding/margin *(2); w-/h-*(2); max/min w/h(2); rounded-*(1); font-weight(1),"L35:<div className=""flex h-full min-h-[20rem] flex-col items-center justify-center bg-inverse/5 text-subtle p-6 text-center  | L35:<div className=""flex h-full min-h-[20rem] flex-col items-center justify-center bg-inverse/5 text-subtle p-6 text-center  | L36:<p className=""text-sm font-semibold text-muted"">3D Preview unavailable</p> | L37:<p className=""text-xs text-muted mt-1"">An error occurred loading the 3D model.</p>"
features/planner/admin/svg-editor/ModelViewerPreview.tsx,6,12,inline style={{ }}(3); hex color(1); Npx literal(1); % literal(3); shadow*(1); style object key(3),"L61:<div style={{ width: ""100%"", height: ""400px"", position: ""relative"", backgroundColor: ""#f3f4f6"", borderRadius: ""8px"", ove | L63:<div style={{ display: ""flex"", alignItems: ""center"", justifyContent: ""center"", height: ""100%"", color: ""red"" }}> | L61:<div style={{ width: ""100%"", height: ""400px"", position: ""relative"", backgroundColor: ""#f3f4f6"", borderRadius: ""8px"", ove | L61:<div style={{ width: ""100%"", height: ""400px"", position: ""relative"", backgroundColor: ""#f3f4f6"", borderRadius: ""8px"", ove"
components/home/Projects.tsx,10,11,Tailwind arbitrary [...](2); Npx literal(1); vh/vw(1); Tailwind duration/delay(1); transition*(1); padding/margin *(1); gap/space-*(1); w-/h-*(1); max/min w/h(1); style object key(1),"L23:<div className=""home-feature-card__media relative aspect-[4/3] overflow-hidden""> | L29:className=""object-cover transition-transform duration-500 group-hover:scale-[1.02]"" | L28:sizes=""(max-width: 1024px) 50vw, 33vw"" | L28:sizes=""(max-width: 1024px) 50vw, 33vw"""
features/planner/ui/Tooltip.tsx,9,11,inline style={{ }}(1); Tailwind arbitrary [...](1); rem/em literal(1); animate-*(1); text-* size(2); padding/margin *(2); gap/space-*(1); tracking/leading(1); style object key(1),"L30:style={{ zIndex: Z.tooltip }} | L35:<kbd className=""rounded bg-white/15 px-1 py-0.5 text-[0.625rem] leading-none""> | L35:<kbd className=""rounded bg-white/15 px-1 py-0.5 text-[0.625rem] leading-none""> | L29:className=""md:block animate-in fade-in-0 zoom-in-95 rounded bg-inverse px-2 py-1.5 text-xs"""
tech-stack-generator/src/components/GeneratedStatusCard.tsx,6,11,text-* size(3); padding/margin *(2); gap/space-*(1); Tailwind palette color(3); font-weight(1); tracking/leading(1),"L29:<h3 className={`text-sm font-semibold mb-1 ${tone.split(' ').slice(2).join(' ')}`}>{label}</h3> | L30:<p className=""text-sm text-docs-text leading-relaxed"">{value}</p> | L29:<h3 className={`text-sm font-semibold mb-1 ${tone.split(' ').slice(2).join(' ')}`}>{label}</h3> | L34:<p className=""text-xs text-docs-text-subtle mt-3"">"
app/(site)/not-found.tsx,6,10,Tailwind arbitrary [...](1); vh/vw(1); padding/margin *(4); gap/space-*(2); w-/h-*(1); max/min w/h(1),"L29:<div className=""site-error flex min-h-[70vh] flex-col items-center justify-center text-center""> | L29:<div className=""site-error flex min-h-[70vh] flex-col items-center justify-center text-center""> | L30:<p className=""typ-label text-body mb-4"">Error 404</p> | L31:<h1 className=""home-heading text-strong mb-4"">"
components/ui/CookieConsent.tsx,8,10,z-index numeric(1); text-* size(1); padding/margin *(2); gap/space-*(2); w-/h-*(1); max/min w/h(1); shadow*(1); font-weight(1),"L21:<div className=""fixed bottom-0 left-0 w-full scheme-panel-dark p-6 z-50 flex flex-col md:flex-row items-center justify-b | L22:<div className=""text-sm font-light max-w-2xl""> | L21:<div className=""fixed bottom-0 left-0 w-full scheme-panel-dark p-6 z-50 flex flex-col md:flex-row items-center justify-b | L25:<Link href=""/privacy"" className=""underline hover:text-inverse-muted ml-1 focus-ring-theme"">"
features/planner/open3d/editor/PanelContainer.tsx,2,10,% literal(2); style object key(8),"L224:width: id === ""bottom"" ? ""100%"" : width, | L225:height: id === ""bottom"" ? height : ""100%"", | L24:width: number; | L25:height: number;"
tech-stack-generator/src/components/Breadcrumbs.tsx,7,10,transition*(1); text-* size(1); padding/margin *(1); gap/space-*(1); w-/h-*(2); Tailwind palette color(3); font-weight(1),"L31:className=""flex items-center hover:text-docs-text-strong transition-colors"" | L28:<nav className=""flex items-center space-x-2 text-sm text-slate-400 mb-8 pt-2""> | L28:<nav className=""flex items-center space-x-2 text-sm text-slate-400 mb-8 pt-2""> | L28:<nav className=""flex items-center space-x-2 text-sm text-slate-400 mb-8 pt-2"">"
tests/integration/planner-canvas-fabric-FloorplanContext.test.tsx,2,10,hex color(8); style object key(2),"L286:act(() => result.current.setDrawColor(""#ff0000"")); | L287:expect(result.current.drawColor).toBe(""#ff0000""); | L306:act(() => result.current.insertObject({ type: ""ROOM"", object: { width: 100 } })); | L307:expect(api.handleInsert).toHaveBeenCalledWith({ type: ""ROOM"", object: { width: 100 } });"
tests/unit/components/shared/SectionReveal.test.tsx,1,10,transition*(10),"L8:div: ({ children, transition, initial: _initial, animate: _animate, variants: _variants, whileInView: _whileInView, view | L9:<div data-testid=""reveal-div"" data-transition={JSON.stringify(transition)} {...props}>"
app/(site)/portal/svg-catalog/SvgCatalogGrid.tsx,6,9,Npx literal(1); vh/vw(1); text-* size(2); padding/margin *(3); gap/space-*(1); style object key(1),"L116:sizes=""(max-width: 640px) 100vw, (max-width: 1024px) 50vw, 240px"" | L116:sizes=""(max-width: 640px) 100vw, (max-width: 1024px) 50vw, 240px"" | L125:<span className=""ml-2 text-xs opacity-70"">{card.variant}</span> | L127:<div className=""text-xs text-muted"">v{card.schemaVersion}</div>"
components/shared/Reveal.tsx,6,9,inline style={{ }}(1); Npx literal(1); % literal(2); transition*(1); style object key(3); motion props(1),"L35:<div ref={ref} className={className} style={{ position: ""relative"", width, overflow: ""hidden"" }}> | L25:const isInView = useInView(ref, { once: true, margin: ""-50px"" }); | L9:width?: ""fit-content"" | ""100%""; | L18:width = ""100%"","
features/planner/catalog/CatalogBlockPreview.tsx,5,9,inline style={{ }}(2); % literal(1); rounded-*(1); shadow*(1); style object key(4),"L57:style={{ | L70:style={{ width: previewW, height: previewH }} | L61:background: `color-mix(in srgb, ${BLOCK_STYLE.surface} 72%, transparent)`, | L56:className=""rounded-sm border shadow-inner"""
features/planner/ui/PlannerSaveIndicator.tsx,7,9,rem/em literal(1); animate-*(1); transition*(1); gap/space-*(2); w-/h-*(2); max/min w/h(1); rounded-*(1),"L7:const TOOLBAR_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg- | L94:className={`h-3.5 w-3.5 shrink-0 ${Icon === Loader2 ? ""animate-spin"" : """"}`} | L7:const TOOLBAR_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg- | L113:className={`gap-2 ${TOOLBAR_BUTTON_CLASS}`}"
features/shared/components/RestrictedActionButton.tsx,8,9,Tailwind arbitrary [...](1); z-index numeric(1); animate-*(1); text-* size(1); padding/margin *(2); gap/space-*(1); w-/h-*(1); rounded-*(1),"L27:<Tooltip placement=""top"" offset={4} className=""z-50 overflow-hidden rounded-md bg-[var(--surface-strong)] px-3 py-1.5 te | L27:<Tooltip placement=""top"" offset={4} className=""z-50 overflow-hidden rounded-md bg-[var(--surface-strong)] px-3 py-1.5 te | L27:<Tooltip placement=""top"" offset={4} className=""z-50 overflow-hidden rounded-md bg-[var(--surface-strong)] px-3 py-1.5 te | L27:<Tooltip placement=""top"" offset={4} className=""z-50 overflow-hidden rounded-md bg-[var(--surface-strong)] px-3 py-1.5 te"
tech-stack-generator/src/components/MermaidDiagram.tsx,5,9,text-* size(2); padding/margin *(3); rounded-*(2); Tailwind palette color(1); font-weight(1),"L56:<p className=""text-sm font-medium text-docs-text-muted mb-3 text-center"">{title}</p> | L59:<div className=""rounded-xl border border-red-800 bg-red-950/30 p-4 text-danger-400 text-sm font-mono""> | L56:<p className=""text-sm font-medium text-docs-text-muted mb-3 text-center"">{title}</p> | L59:<div className=""rounded-xl border border-red-800 bg-red-950/30 p-4 text-danger-400 text-sm font-mono"">"
app/(site)/loading.tsx,7,8,Tailwind arbitrary [...](1); vh/vw(1); animate-*(1); gap/space-*(1); w-/h-*(2); max/min w/h(1); rounded-*(1),"L3:<div className=""flex min-h-[60vh] items-center justify-center""> | L3:<div className=""flex min-h-[60vh] items-center justify-center""> | L5:<div className=""h-8 w-8 animate-spin rounded-full border-4 border-soft border-t-primary"" /> | L4:<div className=""flex flex-col items-center gap-4"">"
app/(site)/templates/page.tsx,5,8,padding/margin *(4); gap/space-*(1); w-/h-*(1); max/min w/h(1); rounded-*(1),"L42:<div className=""scheme-panel scheme-border mx-auto max-w-2xl rounded-2xl border p-8 text-center md:p-10""> | L43:<p className=""typ-label text-body mb-4"">Coming soon</p> | L49:<div className=""mt-8 flex flex-wrap justify-center gap-3""> | L42:<div className=""scheme-panel scheme-border mx-auto max-w-2xl rounded-2xl border p-8 text-center md:p-10"">"
components/career/JobCard.tsx,5,8,Tailwind duration/delay(1); transition*(2); padding/margin *(3); rounded-*(1); shadow*(1),"L14:<div className=""scheme-panel scheme-border group flex flex-col items-start justify-between rounded-2xl border p-6 transi | L14:<div className=""scheme-panel scheme-border group flex flex-col items-start justify-between rounded-2xl border p-6 transi | L16:<h3 className=""typ-h3 text-strong transition-colors group-hover:text-primary""> | L14:<div className=""scheme-panel scheme-border group flex flex-col items-start justify-between rounded-2xl border p-6 transi"
components/contact/CustomerQueryForm.tsx,3,8,text-* size(1); gap/space-*(4); font-weight(3),"L245:<p role=""alert"" className=""text-sm text-danger""> | L141:<form className=""space-y-6"" onSubmit={handleSubmit}> | L180:<div className=""grid grid-cols-1 gap-6 md:grid-cols-2""> | L150:Fields marked <span className=""font-semibold text-primary"">*</span> are required. Share"
components/shared/RouteActionCard.tsx,5,8,padding/margin *(4); gap/space-*(1); w-/h-*(1); max/min w/h(1); rounded-*(1),"L26:""scheme-panel scheme-border rounded-2xl border p-6 md:p-8""; | L38:{kicker ? <p className=""typ-label text-muted mb-3"">{kicker}</p> : null} | L41:<div className=""mt-6 flex flex-wrap gap-3""> | L40:<p className=""page-copy text-body mt-4 max-w-3xl"">{description}</p>"
components/shared/SectionReveal.tsx,5,8,Npx literal(1); transition*(1); style object key(3); motion props(1); GSAP/anim duration(2),"L19:viewport={{ once: true, margin: ""0 0 -50px 0"" }} | L20:transition={ | L17:initial={{ opacity: 0, y: distance }} | L18:whileInView={{ opacity: 1, y: 0 }}"
components/site/FooterLogoMarquee.tsx,7,8,inline style={{ }}(1); Tailwind arbitrary [...](1); Tailwind duration/delay(1); animate-*(1); transition*(1); padding/margin *(1); w-/h-*(2),"L13:style={{ [""--marquee-duration"" as string]: ""110s"" }} | L27:className=""h-10 w-auto object-contain opacity-100 saturate-100 transition-transform duration-500 ease-[cubic-bezier(0.22 | L27:className=""h-10 w-auto object-contain opacity-100 saturate-100 transition-transform duration-500 ease-[cubic-bezier(0.22 | L16:<div className=""footer-logo-marquee__track flex w-max animate-marquee motion-reduce:animate-none"">"
components/support/SupportIvrPageView.tsx,4,8,padding/margin *(4); w-/h-*(1); max/min w/h(1); rounded-*(2),"L25:className=""mb-10"" | L29:<div className=""scheme-panel scheme-border rounded-2xl border p-6 md:p-8""> | L26:maxWidthClassName=""max-w-4xl"" | L26:maxWidthClassName=""max-w-4xl"""
features/planner/_archive/fabric/canvas-fabric/context/FloorplanContext.tsx,1,8,style object key(8),L65:setDrawColor: (color: string) => void; | L66:setDrawFillColor: (color: string) => void;
features/planner/catalog/CatalogDropGhost.tsx,2,8,inline style={{ }}(2); style object key(6),"L27:style={{ | L35:<div className=""pw-drop-ghost-preview"" style={{ width, height }}> | L10:width: number; | L11:height: number;"
features/shared/auth/components/LoginPage.tsx,8,8,Tailwind arbitrary [...](1); animate-*(1); transition*(1); text-* size(1); padding/margin *(1); gap/space-*(1); font-weight(1); style object key(1),"L142:className=""font-medium text-[color:var(--color-blueprint-strong)] hover:underline"" | L112:className=""animate-spin motion-reduce:animate-none"" | L134:className=""text-muted hover:text-heading transition-colors"" | L142:className=""font-medium text-[color:var(--color-blueprint-strong)] hover:underline"""
tech-stack-generator/src/components/CollapsibleSection.tsx,6,8,Tailwind duration/delay(1); transition*(2); padding/margin *(2); gap/space-*(1); rounded-*(1); font-weight(1),"L39:'text-docs-text-subtle transition-transform duration-200', | L26:className=""w-full flex items-center justify-between px-5 py-4 bg-docs-surface-raised hover:bg-docs-surface-strong/60 tra | L39:'text-docs-text-subtle transition-transform duration-200', | L26:className=""w-full flex items-center justify-between px-5 py-4 bg-docs-surface-raised hover:bg-docs-surface-strong/60 tra"
tech-stack-generator/src/components/ReadingProgress.tsx,8,8,inline style={{ }}(1); Tailwind arbitrary [...](1); z-index numeric(1); Tailwind duration/delay(1); transition*(1); padding/margin *(1); w-/h-*(1); style object key(1),"L39:style={{ width: `${progress}%`, opacity: progress > 1 ? 1 : 0 }} | L36:<div className=""fixed top-0 left-0 right-0 h-1 z-[100] bg-docs-surface-raised overflow-hidden lg:pl-64""> | L36:<div className=""fixed top-0 left-0 right-0 h-1 z-[100] bg-docs-surface-raised overflow-hidden lg:pl-64""> | L38:className=""h-full bg-gradient-to-r from-brand-500 to-accent-400 transition-all duration-150 ease-out"""
tests/unit/components/home/HomeFAQ.test.tsx,2,8,transition*(4); style object key(4),"L15:div: ({ children, initial: _initial, animate: _animate, exit: _exit, variants: _variants, transition: _transition, while | L16:span: ({ children, initial: _initial, animate: _animate, exit: _exit, variants: _variants, transition: _transition, whil | L15:div: ({ children, initial: _initial, animate: _animate, exit: _exit, variants: _variants, transition: _transition, while | L16:span: ({ children, initial: _initial, animate: _animate, exit: _exit, variants: _variants, transition: _transition, whil"
components/home/HomeTrustStrip.tsx,5,7,inline style={{ }}(1); animate-*(1); padding/margin *(1); gap/space-*(2); w-/h-*(2),"L28:style={{ [""--marquee-duration"" as string]: ""95s"" }} | L27:className=""footer-logo-marquee__track flex w-max animate-marquee motion-reduce:animate-none"" | L16:<div className=""mb-5 flex flex-col items-start justify-between gap-3 sm:flex-row sm:items-center""> | L16:<div className=""mb-5 flex flex-col items-start justify-between gap-3 sm:flex-row sm:items-center"">"
components/shared/ContactTeaser.tsx,4,7,Tailwind arbitrary [...](1); rem/em literal(1); padding/margin *(2); gap/space-*(3),"L115:<div className=""contact-teaser__layout grid grid-cols-1 items-start gap-4 md:grid-cols-[minmax(13.75rem,2fr)_minmax(0,3f | L115:<div className=""contact-teaser__layout grid grid-cols-1 items-start gap-4 md:grid-cols-[minmax(13.75rem,2fr)_minmax(0,3f | L111:className=""home-section home-section--soft border-t border-theme-soft section-y-sm scroll-mt-24"" | L120:<p className=""page-copy mt-5 max-w-xl text-muted"">"
features/planner/_archive/fabric/editor/PlannerStepBar.tsx,7,7,inline style={{ }}(1); rem/em literal(1); transition*(1); w-/h-*(1); max/min w/h(1); rounded-*(1); Tailwind palette color(1),"L110:style={{ [""--pw-step-count"" as string]: String(PLANNER_STEPS.length) }} | L19:const TOOLBAR_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg- | L19:const TOOLBAR_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg- | L19:const TOOLBAR_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg-"
features/planner/_archive/fabric/editor/PlannerSubTopBar.tsx,7,7,rem/em literal(1); transition*(1); gap/space-*(1); w-/h-*(1); max/min w/h(1); rounded-*(1); Tailwind palette color(1),"L10:const TOOLBAR_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg- | L10:const TOOLBAR_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg- | L40:<span className=""inline-flex gap-1.5""> | L10:const TOOLBAR_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg-"
features/planner/_archive/fabric/editor/PlannerToolRail.tsx,6,7,rem/em literal(2); transition*(1); w-/h-*(1); max/min w/h(1); rounded-*(1); Tailwind palette color(1),"L24:const TOOLBAR_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg- | L61:/** Short label — must fit the 3rem-wide rail. */ | L24:const TOOLBAR_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg- | L24:const TOOLBAR_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg-"
features/planner/landing/PlannerSuite.tsx,2,7,padding/margin *(3); gap/space-*(4),"L28:<p className=""page-copy-sm mt-3 text-muted"">{description}</p> | L35:className=""btn-primary typ-cta inline-flex gap-2 px-5 py-2.5"" | L20:<div className=""home-frame home-frame--standard gap-6 md:flex-row md:items-center""> | L31:<div className=""shrink-0 flex-wrap gap-3"">"
components/home/BrandStatement.tsx,3,6,padding/margin *(2); w-/h-*(2); max/min w/h(2),"L6:<section className=""scheme-section-soft scheme-border w-full border-y py-20 md:py-24""> | L13:<p className=""page-copy text-body mt-5 max-w-3xl""> | L9:<div className=""max-w-4xl""> | L13:<p className=""page-copy text-body mt-5 max-w-3xl"">"
components/shared/RouteCtaBand.tsx,4,6,padding/margin *(2); gap/space-*(2); w-/h-*(1); max/min w/h(1),"L40:<h2 className=""home-heading mt-4 text-inverse"">{title}</h2> | L41:<p className=""page-copy text-inverse-body mt-4"">{description}</p> | L36:className={`marketing-cta-band scheme-panel-dark grid gap-6 lg:grid-cols-[1.1fr_auto] lg:items-end ${className}`.trim()} | L43:<div className=""flex flex-wrap gap-3"">"
features/planner/_archive/fabric/editor/chrome/PlannerChromeWidget.tsx,1,6,style object key(6),"L61:const DEFAULT_WIDGET_SIZE: PlannerChromeWidgetSize = { width: 48, height: 48 }; | L100:width: Math.max(1, rect.width),"
features/planner/_archive/fabric/editor/chrome/widgets/AccessChrome.tsx,6,6,rem/em literal(1); transition*(1); w-/h-*(1); max/min w/h(1); rounded-*(1); Tailwind palette color(1),"L6:const TOOLBAR_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg- | L6:const TOOLBAR_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg- | L6:const TOOLBAR_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg- | L6:const TOOLBAR_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg-"
features/planner/_archive/fabric/editor/PlannerLeftPanel.tsx,6,6,rem/em literal(1); transition*(1); w-/h-*(1); max/min w/h(1); rounded-*(1); Tailwind palette color(1),"L22:const PANEL_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg-gr | L22:const PANEL_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg-gr | L22:const PANEL_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg-gr | L22:const PANEL_BUTTON_CLASS = ""min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg-gr"
features/planner/admin/AdminCatalogTable.tsx,4,6,animate-*(1); text-* size(1); padding/margin *(3); gap/space-*(1),"L110:<Loader2 size={14} className=""animate-spin"" /> | L133:<div className=""border-t border-soft px-4 py-3 text-sm""> | L133:<div className=""border-t border-soft px-4 py-3 text-sm""> | L136:className=""btn-outline px-3 py-1"""
features/planner/admin/svg-editor/AdminSvgEditorListView.tsx,3,6,text-* size(2); padding/margin *(2); gap/space-*(2),"L96:className=""btn-primary inline-flex gap-2 px-3 py-2 text-sm"" | L169:className=""btn-outline inline-flex gap-2 px-3 py-1.5 text-xs"" | L96:className=""btn-primary inline-flex gap-2 px-3 py-2 text-sm"" | L169:className=""btn-outline inline-flex gap-2 px-3 py-1.5 text-xs"""
